period,model,seed,horizon_h,origin_timestamp,target_timestamp,target_date,mae_across_nodes
2024-11,temporal_mlp,2028,1,2024-11-28 04:00:00,2024-11-28 04:00:00,2024-11-28,6.04030179977417
2024-11,temporal_mlp,2028,2,2024-11-28 04:00:00,2024-11-28 05:00:00,2024-11-28,3.867964029312134
2024-11,temporal_mlp,2028,3,2024-11-28 04:00:00,2024-11-28 06:00:00,2024-11-28,3.373074769973755
2024-11,temporal_mlp,2028,6,2024-11-28 04:00:00,2024-11-28 09:00:00,2024-11-28,3.7483415603637695
2024-11,temporal_mlp,2028,1,2024-11-28 05:00:00,2024-11-28 05:00:00,2024-11-28,3.682389736175537
2024-11,temporal_mlp,2028,2,2024-11-28 05:00:00,2024-11-28 06:00:00,2024-11-28,2.8568167686462402
2024-11,temporal_mlp,2028,3,2024-11-28 05:00:00,2024-11-28 07:00:00,2024-11-28,4.746485710144043
2024-11,temporal_mlp,2028,6,2024-11-28 05:00:00,2024-11-28 10:00:00,2024-11-28,2.9557442665100098
2024-11,temporal_mlp,2028,1,2024-11-28 06:00:00,2024-11-28 06:00:00,2024-11-28,3.026148796081543
2024-11,temporal_mlp,2028,2,2024-11-28 06:00:00,2024-11-28 07:00:00,2024-11-28,4.346925258636475
2024-11,temporal_mlp,2028,3,2024-11-28 06:00:00,2024-11-28 08:00:00,2024-11-28,5.591670989990234
2024-11,temporal_mlp,2028,6,2024-11-28 06:00:00,2024-11-28 11:00:00,2024-11-28,2.775369644165039
2024-11,temporal_mlp,2028,1,2024-11-28 07:00:00,2024-11-28 07:00:00,2024-11-28,4.085141181945801
2024-11,temporal_mlp,2028,2,2024-11-28 07:00:00,2024-11-28 08:00:00,2024-11-28,4.965891361236572
2024-11,temporal_mlp,2028,3,2024-11-28 07:00:00,2024-11-28 09:00:00,2024-11-28,3.296995162963867
2024-11,temporal_mlp,2028,6,2024-11-28 07:00:00,2024-11-28 12:00:00,2024-11-28,2.500321865081787
2024-11,temporal_mlp,2028,1,2024-11-28 08:00:00,2024-11-28 08:00:00,2024-11-28,4.937831401824951
2024-11,temporal_mlp,2028,2,2024-11-28 08:00:00,2024-11-28 09:00:00,2024-11-28,3.338928699493408
2024-11,temporal_mlp,2028,3,2024-11-28 08:00:00,2024-11-28 10:00:00,2024-11-28,2.797288417816162
2024-11,temporal_mlp,2028,6,2024-11-28 08:00:00,2024-11-28 13:00:00,2024-11-28,2.5504133701324463
2024-11,temporal_mlp,2028,1,2024-11-28 09:00:00,2024-11-28 09:00:00,2024-11-28,3.391428232192993
2024-11,temporal_mlp,2028,2,2024-11-28 09:00:00,2024-11-28 10:00:00,2024-11-28,2.373901844024658
2024-11,temporal_mlp,2028,3,2024-11-28 09:00:00,2024-11-28 11:00:00,2024-11-28,2.8146936893463135
2024-11,temporal_mlp,2028,6,2024-11-28 09:00:00,2024-11-28 14:00:00,2024-11-28,2.519519567489624
2024-11,temporal_mlp,2028,1,2024-11-28 10:00:00,2024-11-28 10:00:00,2024-11-28,2.585493803024292
2024-11,temporal_mlp,2028,2,2024-11-28 10:00:00,2024-11-28 11:00:00,2024-11-28,2.596627950668335
2024-11,temporal_mlp,2028,3,2024-11-28 10:00:00,2024-11-28 12:00:00,2024-11-28,2.5406148433685303
2024-11,temporal_mlp,2028,6,2024-11-28 10:00:00,2024-11-28 15:00:00,2024-11-28,3.066586494445801
2024-11,temporal_mlp,2028,1,2024-11-28 11:00:00,2024-11-28 11:00:00,2024-11-28,2.805074691772461
2024-11,temporal_mlp,2028,2,2024-11-28 11:00:00,2024-11-28 12:00:00,2024-11-28,2.647599220275879
2024-11,temporal_mlp,2028,3,2024-11-28 11:00:00,2024-11-28 13:00:00,2024-11-28,2.763558864593506
2024-11,temporal_mlp,2028,6,2024-11-28 11:00:00,2024-11-28 16:00:00,2024-11-28,2.9396069049835205
2024-11,temporal_mlp,2028,1,2024-11-28 12:00:00,2024-11-28 12:00:00,2024-11-28,2.5177252292633057
2024-11,temporal_mlp,2028,2,2024-11-28 12:00:00,2024-11-28 13:00:00,2024-11-28,2.785339832305908
2024-11,temporal_mlp,2028,3,2024-11-28 12:00:00,2024-11-28 14:00:00,2024-11-28,2.7046895027160645
2024-11,temporal_mlp,2028,6,2024-11-28 12:00:00,2024-11-28 17:00:00,2024-11-28,3.985696792602539
2024-11,temporal_mlp,2028,1,2024-11-28 13:00:00,2024-11-28 13:00:00,2024-11-28,2.534003257751465
2024-11,temporal_mlp,2028,2,2024-11-28 13:00:00,2024-11-28 14:00:00,2024-11-28,2.589010238647461
2024-11,temporal_mlp,2028,3,2024-11-28 13:00:00,2024-11-28 15:00:00,2024-11-28,2.736876964569092
2024-11,temporal_mlp,2028,6,2024-11-28 13:00:00,2024-11-28 18:00:00,2024-11-28,4.572293281555176
2024-11,temporal_mlp,2028,1,2024-11-28 14:00:00,2024-11-28 14:00:00,2024-11-28,2.3803303241729736
2024-11,temporal_mlp,2028,2,2024-11-28 14:00:00,2024-11-28 15:00:00,2024-11-28,2.8690552711486816
2024-11,temporal_mlp,2028,3,2024-11-28 14:00:00,2024-11-28 16:00:00,2024-11-28,3.3877832889556885
2024-11,temporal_mlp,2028,6,2024-11-28 14:00:00,2024-11-28 19:00:00,2024-11-28,3.224583625793457
2024-11,temporal_mlp,2028,1,2024-11-28 15:00:00,2024-11-28 15:00:00,2024-11-28,2.897719383239746
2024-11,temporal_mlp,2028,2,2024-11-28 15:00:00,2024-11-28 16:00:00,2024-11-28,3.1170215606689453
2024-11,temporal_mlp,2028,3,2024-11-28 15:00:00,2024-11-28 17:00:00,2024-11-28,4.319587707519531
2024-11,temporal_mlp,2028,6,2024-11-28 15:00:00,2024-11-28 20:00:00,2024-11-28,3.6934194564819336
2024-11,temporal_mlp,2028,1,2024-11-28 16:00:00,2024-11-28 16:00:00,2024-11-28,3.240551233291626
2024-11,temporal_mlp,2028,2,2024-11-28 16:00:00,2024-11-28 17:00:00,2024-11-28,3.9412245750427246
2024-11,temporal_mlp,2028,3,2024-11-28 16:00:00,2024-11-28 18:00:00,2024-11-28,4.532021522521973
2024-11,temporal_mlp,2028,6,2024-11-28 16:00:00,2024-11-28 21:00:00,2024-11-28,4.372405052185059
2024-11,temporal_mlp,2028,1,2024-11-28 17:00:00,2024-11-28 17:00:00,2024-11-28,3.799954652786255
2024-11,temporal_mlp,2028,2,2024-11-28 17:00:00,2024-11-28 18:00:00,2024-11-28,4.181115627288818
2024-11,temporal_mlp,2028,3,2024-11-28 17:00:00,2024-11-28 19:00:00,2024-11-28,3.2686526775360107
2024-11,temporal_mlp,2028,6,2024-11-28 17:00:00,2024-11-28 22:00:00,2024-11-28,3.755366802215576
2024-11,temporal_mlp,2028,1,2024-11-28 18:00:00,2024-11-28 18:00:00,2024-11-28,4.1138105392456055
2024-11,temporal_mlp,2028,2,2024-11-28 18:00:00,2024-11-28 19:00:00,2024-11-28,3.106961727142334
2024-11,temporal_mlp,2028,3,2024-11-28 18:00:00,2024-11-28 20:00:00,2024-11-28,3.7250514030456543
2024-11,temporal_mlp,2028,6,2024-11-28 18:00:00,2024-11-28 23:00:00,2024-11-28,3.689927339553833
2024-11,temporal_mlp,2028,1,2024-11-28 19:00:00,2024-11-28 19:00:00,2024-11-28,3.1075525283813477
2024-11,temporal_mlp,2028,2,2024-11-28 19:00:00,2024-11-28 20:00:00,2024-11-28,3.7913575172424316
2024-11,temporal_mlp,2028,3,2024-11-28 19:00:00,2024-11-28 21:00:00,2024-11-28,4.402740955352783
2024-11,temporal_mlp,2028,6,2024-11-28 19:00:00,2024-11-29 00:00:00,2024-11-29,4.309442043304443
2024-11,temporal_mlp,2028,1,2024-11-28 20:00:00,2024-11-28 20:00:00,2024-11-28,3.2509827613830566
2024-11,temporal_mlp,2028,2,2024-11-28 20:00:00,2024-11-28 21:00:00,2024-11-28,4.239006042480469
2024-11,temporal_mlp,2028,3,2024-11-28 20:00:00,2024-11-28 22:00:00,2024-11-28,3.1883320808410645
2024-11,temporal_mlp,2028,6,2024-11-28 20:00:00,2024-11-29 01:00:00,2024-11-29,4.924048900604248
2024-11,temporal_mlp,2028,1,2024-11-28 21:00:00,2024-11-28 21:00:00,2024-11-28,4.030420303344727
2024-11,temporal_mlp,2028,2,2024-11-28 21:00:00,2024-11-28 22:00:00,2024-11-28,3.045658588409424
2024-11,temporal_mlp,2028,3,2024-11-28 21:00:00,2024-11-28 23:00:00,2024-11-28,3.5969862937927246
2024-11,temporal_mlp,2028,6,2024-11-28 21:00:00,2024-11-29 02:00:00,2024-11-29,3.7151663303375244
2024-11,temporal_mlp,2028,1,2024-11-28 22:00:00,2024-11-28 22:00:00,2024-11-28,3.3119194507598877
2024-11,temporal_mlp,2028,2,2024-11-28 22:00:00,2024-11-28 23:00:00,2024-11-28,3.3039746284484863
2024-11,temporal_mlp,2028,3,2024-11-28 22:00:00,2024-11-29 00:00:00,2024-11-29,4.44008207321167
2024-11,temporal_mlp,2028,6,2024-11-28 22:00:00,2024-11-29 03:00:00,2024-11-29,5.1467180252075195
2024-11,temporal_mlp,2028,1,2024-11-28 23:00:00,2024-11-28 23:00:00,2024-11-28,3.121829032897949
2024-11,temporal_mlp,2028,2,2024-11-28 23:00:00,2024-11-29 00:00:00,2024-11-29,4.241555213928223
2024-11,temporal_mlp,2028,3,2024-11-28 23:00:00,2024-11-29 01:00:00,2024-11-29,4.61517333984375
2024-11,temporal_mlp,2028,6,2024-11-28 23:00:00,2024-11-29 04:00:00,2024-11-29,5.486079692840576
2024-11,temporal_mlp,2028,1,2024-11-29 00:00:00,2024-11-29 00:00:00,2024-11-29,4.0895161628723145
2024-11,temporal_mlp,2028,2,2024-11-29 00:00:00,2024-11-29 01:00:00,2024-11-29,4.392024993896484
2024-11,temporal_mlp,2028,3,2024-11-29 00:00:00,2024-11-29 02:00:00,2024-11-29,3.757333517074585
2024-11,temporal_mlp,2028,6,2024-11-29 00:00:00,2024-11-29 05:00:00,2024-11-29,4.8728179931640625
2024-11,temporal_mlp,2028,1,2024-11-29 01:00:00,2024-11-29 01:00:00,2024-11-29,4.208565711975098
2024-11,temporal_mlp,2028,2,2024-11-29 01:00:00,2024-11-29 02:00:00,2024-11-29,3.6466596126556396
2024-11,temporal_mlp,2028,3,2024-11-29 01:00:00,2024-11-29 03:00:00,2024-11-29,5.146175384521484
2024-11,temporal_mlp,2028,6,2024-11-29 01:00:00,2024-11-29 06:00:00,2024-11-29,3.12819766998291
2024-11,temporal_mlp,2028,1,2024-11-29 02:00:00,2024-11-29 02:00:00,2024-11-29,3.7815518379211426
2024-11,temporal_mlp,2028,2,2024-11-29 02:00:00,2024-11-29 03:00:00,2024-11-29,5.13913106918335
2024-11,temporal_mlp,2028,3,2024-11-29 02:00:00,2024-11-29 04:00:00,2024-11-29,5.022712707519531
2024-11,temporal_mlp,2028,6,2024-11-29 02:00:00,2024-11-29 07:00:00,2024-11-29,4.734286308288574
2024-11,temporal_mlp,2028,1,2024-11-29 03:00:00,2024-11-29 03:00:00,2024-11-29,4.921626091003418
2024-11,temporal_mlp,2028,2,2024-11-29 03:00:00,2024-11-29 04:00:00,2024-11-29,5.322446346282959
2024-11,temporal_mlp,2028,3,2024-11-29 03:00:00,2024-11-29 05:00:00,2024-11-29,4.83098840713501
2024-11,temporal_mlp,2028,6,2024-11-29 03:00:00,2024-11-29 08:00:00,2024-11-29,4.9718523025512695
2024-11,temporal_mlp,2028,1,2024-11-29 04:00:00,2024-11-29 04:00:00,2024-11-29,5.215322494506836
2024-11,temporal_mlp,2028,2,2024-11-29 04:00:00,2024-11-29 05:00:00,2024-11-29,4.8404130935668945
2024-11,temporal_mlp,2028,3,2024-11-29 04:00:00,2024-11-29 06:00:00,2024-11-29,3.1538748741149902
2024-11,temporal_mlp,2028,6,2024-11-29 04:00:00,2024-11-29 09:00:00,2024-11-29,3.7760870456695557
2024-11,temporal_mlp,2028,1,2024-11-29 05:00:00,2024-11-29 05:00:00,2024-11-29,4.7532243728637695
2024-11,temporal_mlp,2028,2,2024-11-29 05:00:00,2024-11-29 06:00:00,2024-11-29,3.4224441051483154
2024-11,temporal_mlp,2028,3,2024-11-29 05:00:00,2024-11-29 07:00:00,2024-11-29,5.066975116729736
2024-11,temporal_mlp,2028,6,2024-11-29 05:00:00,2024-11-29 10:00:00,2024-11-29,3.4886391162872314
2024-11,temporal_mlp,2028,1,2024-11-29 06:00:00,2024-11-29 06:00:00,2024-11-29,3.338657855987549
2024-11,temporal_mlp,2028,2,2024-11-29 06:00:00,2024-11-29 07:00:00,2024-11-29,4.758937358856201
2024-11,temporal_mlp,2028,3,2024-11-29 06:00:00,2024-11-29 08:00:00,2024-11-29,5.225441932678223
2024-11,temporal_mlp,2028,6,2024-11-29 06:00:00,2024-11-29 11:00:00,2024-11-29,3.422720432281494
2024-11,temporal_mlp,2028,1,2024-11-29 07:00:00,2024-11-29 07:00:00,2024-11-29,4.381769180297852
2024-11,temporal_mlp,2028,2,2024-11-29 07:00:00,2024-11-29 08:00:00,2024-11-29,4.621338844299316
2024-11,temporal_mlp,2028,3,2024-11-29 07:00:00,2024-11-29 09:00:00,2024-11-29,3.9752979278564453
2024-11,temporal_mlp,2028,6,2024-11-29 07:00:00,2024-11-29 12:00:00,2024-11-29,2.8874635696411133
2024-11,temporal_mlp,2028,1,2024-11-29 08:00:00,2024-11-29 08:00:00,2024-11-29,4.4489850997924805
2024-11,temporal_mlp,2028,2,2024-11-29 08:00:00,2024-11-29 09:00:00,2024-11-29,3.5838820934295654
2024-11,temporal_mlp,2028,3,2024-11-29 08:00:00,2024-11-29 10:00:00,2024-11-29,3.225247859954834
2024-11,temporal_mlp,2028,6,2024-11-29 08:00:00,2024-11-29 13:00:00,2024-11-29,3.6903393268585205
2024-11,temporal_mlp,2028,1,2024-11-29 09:00:00,2024-11-29 09:00:00,2024-11-29,3.4111530780792236
2024-11,temporal_mlp,2028,2,2024-11-29 09:00:00,2024-11-29 10:00:00,2024-11-29,2.8909409046173096
2024-11,temporal_mlp,2028,3,2024-11-29 09:00:00,2024-11-29 11:00:00,2024-11-29,2.924323558807373
2024-11,temporal_mlp,2028,6,2024-11-29 09:00:00,2024-11-29 14:00:00,2024-11-29,3.2036588191986084
2024-11,temporal_mlp,2028,1,2024-11-29 10:00:00,2024-11-29 10:00:00,2024-11-29,3.1718645095825195
2024-11,temporal_mlp,2028,2,2024-11-29 10:00:00,2024-11-29 11:00:00,2024-11-29,2.87898850440979
2024-11,temporal_mlp,2028,3,2024-11-29 10:00:00,2024-11-29 12:00:00,2024-11-29,2.3982861042022705
2024-11,temporal_mlp,2028,6,2024-11-29 10:00:00,2024-11-29 15:00:00,2024-11-29,2.8484420776367188
2024-11,temporal_mlp,2028,1,2024-11-29 11:00:00,2024-11-29 11:00:00,2024-11-29,2.8092384338378906
2024-11,temporal_mlp,2028,2,2024-11-29 11:00:00,2024-11-29 12:00:00,2024-11-29,2.323324203491211
2024-11,temporal_mlp,2028,3,2024-11-29 11:00:00,2024-11-29 13:00:00,2024-11-29,3.371549367904663
2024-11,temporal_mlp,2028,6,2024-11-29 11:00:00,2024-11-29 16:00:00,2024-11-29,2.685940742492676
2024-11,temporal_mlp,2028,1,2024-11-29 12:00:00,2024-11-29 12:00:00,2024-11-29,2.26562762260437
2024-11,temporal_mlp,2028,2,2024-11-29 12:00:00,2024-11-29 13:00:00,2024-11-29,2.978961944580078
2024-11,temporal_mlp,2028,3,2024-11-29 12:00:00,2024-11-29 14:00:00,2024-11-29,3.124511241912842
2024-11,temporal_mlp,2028,6,2024-11-29 12:00:00,2024-11-29 17:00:00,2024-11-29,4.201662063598633
2024-11,temporal_mlp,2028,1,2024-11-29 13:00:00,2024-11-29 13:00:00,2024-11-29,3.02193546295166
2024-11,temporal_mlp,2028,2,2024-11-29 13:00:00,2024-11-29 14:00:00,2024-11-29,3.2083497047424316
2024-11,temporal_mlp,2028,3,2024-11-29 13:00:00,2024-11-29 15:00:00,2024-11-29,2.828091859817505
2024-11,temporal_mlp,2028,6,2024-11-29 13:00:00,2024-11-29 18:00:00,2024-11-29,5.218352794647217
2024-11,temporal_mlp,2028,1,2024-11-29 14:00:00,2024-11-29 14:00:00,2024-11-29,3.089439630508423
2024-11,temporal_mlp,2028,2,2024-11-29 14:00:00,2024-11-29 15:00:00,2024-11-29,2.6374006271362305
2024-11,temporal_mlp,2028,3,2024-11-29 14:00:00,2024-11-29 16:00:00,2024-11-29,3.0313937664031982
2024-11,temporal_mlp,2028,6,2024-11-29 14:00:00,2024-11-29 19:00:00,2024-11-29,4.927249908447266
2024-11,temporal_mlp,2028,1,2024-11-29 15:00:00,2024-11-29 15:00:00,2024-11-29,2.427731990814209
2024-11,temporal_mlp,2028,2,2024-11-29 15:00:00,2024-11-29 16:00:00,2024-11-29,2.892667531967163
2024-11,temporal_mlp,2028,3,2024-11-29 15:00:00,2024-11-29 17:00:00,2024-11-29,4.351376056671143
2024-11,temporal_mlp,2028,6,2024-11-29 15:00:00,2024-11-29 20:00:00,2024-11-29,3.800572395324707
2024-11,temporal_mlp,2028,1,2024-11-29 16:00:00,2024-11-29 16:00:00,2024-11-29,2.883234977722168
2024-11,temporal_mlp,2028,2,2024-11-29 16:00:00,2024-11-29 17:00:00,2024-11-29,4.041556358337402
2024-11,temporal_mlp,2028,3,2024-11-29 16:00:00,2024-11-29 18:00:00,2024-11-29,5.059205055236816
2024-11,temporal_mlp,2028,6,2024-11-29 16:00:00,2024-11-29 21:00:00,2024-11-29,2.389282703399658
2024-11,temporal_mlp,2028,1,2024-11-29 17:00:00,2024-11-29 17:00:00,2024-11-29,3.5961480140686035
2024-11,temporal_mlp,2028,2,2024-11-29 17:00:00,2024-11-29 18:00:00,2024-11-29,4.840117931365967
2024-11,temporal_mlp,2028,3,2024-11-29 17:00:00,2024-11-29 19:00:00,2024-11-29,4.820734024047852
2024-11,temporal_mlp,2028,6,2024-11-29 17:00:00,2024-11-29 22:00:00,2024-11-29,3.355149745941162
2024-11,temporal_mlp,2028,1,2024-11-29 18:00:00,2024-11-29 18:00:00,2024-11-29,4.47977352142334
2024-11,temporal_mlp,2028,2,2024-11-29 18:00:00,2024-11-29 19:00:00,2024-11-29,4.731017112731934
2024-11,temporal_mlp,2028,3,2024-11-29 18:00:00,2024-11-29 20:00:00,2024-11-29,3.668328285217285
2024-11,temporal_mlp,2028,6,2024-11-29 18:00:00,2024-11-29 23:00:00,2024-11-29,3.152116298675537
2024-11,temporal_mlp,2028,1,2024-11-29 19:00:00,2024-11-29 19:00:00,2024-11-29,4.954310417175293
2024-11,temporal_mlp,2028,2,2024-11-29 19:00:00,2024-11-29 20:00:00,2024-11-29,3.550187826156616
2024-11,temporal_mlp,2028,3,2024-11-29 19:00:00,2024-11-29 21:00:00,2024-11-29,2.414738178253174
2024-11,temporal_mlp,2028,6,2024-11-29 19:00:00,2024-11-30 00:00:00,2024-11-30,4.063522815704346
2024-11,temporal_mlp,2028,1,2024-11-29 20:00:00,2024-11-29 20:00:00,2024-11-29,3.620546817779541
2024-11,temporal_mlp,2028,2,2024-11-29 20:00:00,2024-11-29 21:00:00,2024-11-29,2.576618194580078
2024-11,temporal_mlp,2028,3,2024-11-29 20:00:00,2024-11-29 22:00:00,2024-11-29,3.4584834575653076
2024-11,temporal_mlp,2028,6,2024-11-29 20:00:00,2024-11-30 01:00:00,2024-11-30,5.135616779327393
2024-11,temporal_mlp,2028,1,2024-11-29 21:00:00,2024-11-29 21:00:00,2024-11-29,2.5278360843658447
2024-11,temporal_mlp,2028,2,2024-11-29 21:00:00,2024-11-29 22:00:00,2024-11-29,3.324902296066284
2024-11,temporal_mlp,2028,3,2024-11-29 21:00:00,2024-11-29 23:00:00,2024-11-29,3.065265417098999
2024-11,temporal_mlp,2028,6,2024-11-29 21:00:00,2024-11-30 02:00:00,2024-11-30,7.007771968841553
2024-11,temporal_mlp,2028,1,2024-11-29 22:00:00,2024-11-29 22:00:00,2024-11-29,3.673241138458252
2024-11,temporal_mlp,2028,2,2024-11-29 22:00:00,2024-11-29 23:00:00,2024-11-29,3.1240992546081543
2024-11,temporal_mlp,2028,3,2024-11-29 22:00:00,2024-11-30 00:00:00,2024-11-30,3.9625492095947266
2024-11,temporal_mlp,2028,6,2024-11-29 22:00:00,2024-11-30 03:00:00,2024-11-30,5.284327507019043
2024-11,temporal_mlp,2028,1,2024-11-29 23:00:00,2024-11-29 23:00:00,2024-11-29,3.147550582885742
2024-11,temporal_mlp,2028,2,2024-11-29 23:00:00,2024-11-30 00:00:00,2024-11-30,4.011962890625
2024-11,temporal_mlp,2028,3,2024-11-29 23:00:00,2024-11-30 01:00:00,2024-11-30,5.145812511444092
2024-11,temporal_mlp,2028,6,2024-11-29 23:00:00,2024-11-30 04:00:00,2024-11-30,6.801386833190918
2024-11,temporal_mlp,2028,1,2024-11-30 00:00:00,2024-11-30 00:00:00,2024-11-30,4.177049160003662
2024-11,temporal_mlp,2028,2,2024-11-30 00:00:00,2024-11-30 01:00:00,2024-11-30,4.847299098968506
2024-11,temporal_mlp,2028,3,2024-11-30 00:00:00,2024-11-30 02:00:00,2024-11-30,7.331464767456055
2024-11,temporal_mlp,2028,6,2024-11-30 00:00:00,2024-11-30 05:00:00,2024-11-30,3.585538387298584
2024-11,temporal_mlp,2028,1,2024-11-30 01:00:00,2024-11-30 01:00:00,2024-11-30,4.263628005981445
2024-11,temporal_mlp,2028,2,2024-11-30 01:00:00,2024-11-30 02:00:00,2024-11-30,6.577899932861328
2024-11,temporal_mlp,2028,3,2024-11-30 01:00:00,2024-11-30 03:00:00,2024-11-30,5.0141167640686035
2024-11,temporal_mlp,2028,6,2024-11-30 01:00:00,2024-11-30 06:00:00,2024-11-30,3.017695426940918
2024-11,temporal_mlp,2028,1,2024-11-30 02:00:00,2024-11-30 02:00:00,2024-11-30,6.331050872802734
2024-11,temporal_mlp,2028,2,2024-11-30 02:00:00,2024-11-30 03:00:00,2024-11-30,4.601255416870117
2024-11,temporal_mlp,2028,3,2024-11-30 02:00:00,2024-11-30 04:00:00,2024-11-30,6.450429916381836
2024-11,temporal_mlp,2028,6,2024-11-30 02:00:00,2024-11-30 07:00:00,2024-11-30,3.300539016723633
2024-11,temporal_mlp,2028,1,2024-11-30 03:00:00,2024-11-30 03:00:00,2024-11-30,4.324189186096191
2024-11,temporal_mlp,2028,2,2024-11-30 03:00:00,2024-11-30 04:00:00,2024-11-30,6.840126037597656
2024-11,temporal_mlp,2028,3,2024-11-30 03:00:00,2024-11-30 05:00:00,2024-11-30,3.5839226245880127
2024-11,temporal_mlp,2028,6,2024-11-30 03:00:00,2024-11-30 08:00:00,2024-11-30,3.384625196456909
2024-11,temporal_mlp,2028,1,2024-11-30 04:00:00,2024-11-30 04:00:00,2024-11-30,6.486998558044434
2024-11,temporal_mlp,2028,2,2024-11-30 04:00:00,2024-11-30 05:00:00,2024-11-30,3.6656346321105957
2024-11,temporal_mlp,2028,3,2024-11-30 04:00:00,2024-11-30 06:00:00,2024-11-30,3.2671587467193604
2024-11,temporal_mlp,2028,6,2024-11-30 04:00:00,2024-11-30 09:00:00,2024-11-30,3.260862112045288
2024-11,temporal_mlp,2028,1,2024-11-30 05:00:00,2024-11-30 05:00:00,2024-11-30,3.6214547157287598
2024-11,temporal_mlp,2028,2,2024-11-30 05:00:00,2024-11-30 06:00:00,2024-11-30,3.310920238494873
2024-11,temporal_mlp,2028,3,2024-11-30 05:00:00,2024-11-30 07:00:00,2024-11-30,3.891326904296875
2024-11,temporal_mlp,2028,6,2024-11-30 05:00:00,2024-11-30 10:00:00,2024-11-30,3.540116786956787
2024-11,temporal_mlp,2028,1,2024-11-30 06:00:00,2024-11-30 06:00:00,2024-11-30,3.1526718139648438
2024-11,temporal_mlp,2028,2,2024-11-30 06:00:00,2024-11-30 07:00:00,2024-11-30,3.596614360809326
2024-11,temporal_mlp,2028,3,2024-11-30 06:00:00,2024-11-30 08:00:00,2024-11-30,3.476750373840332
2024-11,temporal_mlp,2028,6,2024-11-30 06:00:00,2024-11-30 11:00:00,2024-11-30,2.729114532470703
2024-11,temporal_mlp,2028,1,2024-11-30 07:00:00,2024-11-30 07:00:00,2024-11-30,3.762617826461792
2024-11,temporal_mlp,2028,2,2024-11-30 07:00:00,2024-11-30 08:00:00,2024-11-30,3.406526565551758
2024-11,temporal_mlp,2028,3,2024-11-30 07:00:00,2024-11-30 09:00:00,2024-11-30,3.1876938343048096
2024-11,temporal_mlp,2028,6,2024-11-30 07:00:00,2024-11-30 12:00:00,2024-11-30,3.212373733520508
2024-11,temporal_mlp,2028,1,2024-11-30 08:00:00,2024-11-30 08:00:00,2024-11-30,3.1275081634521484
2024-11,temporal_mlp,2028,2,2024-11-30 08:00:00,2024-11-30 09:00:00,2024-11-30,3.0739896297454834
2024-11,temporal_mlp,2028,3,2024-11-30 08:00:00,2024-11-30 10:00:00,2024-11-30,3.48616886138916
2024-11,temporal_mlp,2028,6,2024-11-30 08:00:00,2024-11-30 13:00:00,2024-11-30,4.921143054962158
2024-11,temporal_mlp,2028,1,2024-11-30 09:00:00,2024-11-30 09:00:00,2024-11-30,2.9900012016296387
2024-11,temporal_mlp,2028,2,2024-11-30 09:00:00,2024-11-30 10:00:00,2024-11-30,3.2982168197631836
2024-11,temporal_mlp,2028,3,2024-11-30 09:00:00,2024-11-30 11:00:00,2024-11-30,3.312366485595703
2024-11,temporal_mlp,2028,6,2024-11-30 09:00:00,2024-11-30 14:00:00,2024-11-30,4.0460429191589355
2024-11,temporal_mlp,2028,1,2024-11-30 10:00:00,2024-11-30 10:00:00,2024-11-30,3.073150157928467
2024-11,temporal_mlp,2028,2,2024-11-30 10:00:00,2024-11-30 11:00:00,2024-11-30,3.1357059478759766
2024-11,temporal_mlp,2028,3,2024-11-30 10:00:00,2024-11-30 12:00:00,2024-11-30,3.7622344493865967
2024-11,temporal_mlp,2028,6,2024-11-30 10:00:00,2024-11-30 15:00:00,2024-11-30,4.257449626922607
2024-11,temporal_mlp,2028,1,2024-11-30 11:00:00,2024-11-30 11:00:00,2024-11-30,3.1067380905151367
2024-11,temporal_mlp,2028,2,2024-11-30 11:00:00,2024-11-30 12:00:00,2024-11-30,3.5977439880371094
2024-11,temporal_mlp,2028,3,2024-11-30 11:00:00,2024-11-30 13:00:00,2024-11-30,5.032841682434082
2024-11,temporal_mlp,2028,6,2024-11-30 11:00:00,2024-11-30 16:00:00,2024-11-30,5.17918586730957
2024-11,temporal_mlp,2028,1,2024-11-30 12:00:00,2024-11-30 12:00:00,2024-11-30,3.1160194873809814
2024-11,temporal_mlp,2028,2,2024-11-30 12:00:00,2024-11-30 13:00:00,2024-11-30,4.484722137451172
2024-11,temporal_mlp,2028,3,2024-11-30 12:00:00,2024-11-30 14:00:00,2024-11-30,3.497602939605713
2024-11,temporal_mlp,2028,6,2024-11-30 12:00:00,2024-11-30 17:00:00,2024-11-30,5.259145259857178
2024-11,temporal_mlp,2028,1,2024-11-30 13:00:00,2024-11-30 13:00:00,2024-11-30,4.3939948081970215
2024-11,temporal_mlp,2028,2,2024-11-30 13:00:00,2024-11-30 14:00:00,2024-11-30,3.7075536251068115
2024-11,temporal_mlp,2028,3,2024-11-30 13:00:00,2024-11-30 15:00:00,2024-11-30,3.9068357944488525
2024-11,temporal_mlp,2028,6,2024-11-30 13:00:00,2024-11-30 18:00:00,2024-11-30,6.096606254577637
2024-11,temporal_mlp,2028,1,2024-11-30 14:00:00,2024-11-30 14:00:00,2024-11-30,3.2816176414489746
2024-11,temporal_mlp,2028,2,2024-11-30 14:00:00,2024-11-30 15:00:00,2024-11-30,3.7032668590545654
2024-11,temporal_mlp,2028,3,2024-11-30 14:00:00,2024-11-30 16:00:00,2024-11-30,4.106977462768555
